Brand,Part Number,Product,Description,TRADE EX,TRADE INC,RRP EX,RRP INC
Mediastar,476,MediaStar Stream Recorder Software License,MediaStar Stream Recorder Software License,"$2,041.00","$2,347.15","$2,552.17","$2,935.00"
Mediastar,70047260,MediaStar 1U Rackmount Server with pre-installed iVod Server Software 60 Mbps Streaming,MediaStar 1U Rackmount Server with pre-installed iVod Server Software 60 Mbps Streaming,"$11,618.00","$13,360.70","$14,521.74","$16,700.00"
Mediastar,700472200,MediaStar 1U Rackmount Server with pre-installed iVod Server Software 200 Mbps Streaming,MediaStar 1U Rackmount Server with pre-installed iVod Server Software 200 Mbps Streaming,"$14,594.00","$16,783.10","$18,243.48","$20,980.00"
Mediastar,700472500,MediaStar 1U Rackmount Server with pre-installed iVod Server Software 500 Mbps Streaming,MediaStar 1U Rackmount Server with pre-installed iVod Server Software 500 Mbps Streaming,"$18,871.00","$21,701.65","$23,586.96","$27,125.00"
Mediastar,7004721000,MediaStar 1U Rackmount Server with pre-installed iVod Server Software 1 Gbps Streaming,MediaStar 1U Rackmount Server with pre-installed iVod Server Software 1 Gbps Streaming,"$24,357.00","$28,010.55","$30,447.83","$35,015.00"
Mediastar,47260,MediaStar iVod Server Software with 60 Mbps Streaming Bandwidth,MediaStar iVod Server Software with 60 Mbps Streaming Bandwidth,"$7,408.00","$8,519.20","$9,260.87","$10,650.00"
Mediastar,472200,MediaStar iVod Server Software with 200 Mbps Streaming Bandwidth,MediaStar iVod Server Software with 200 Mbps Streaming Bandwidth,"$9,899.00","$11,383.85","$12,373.91","$14,230.00"
Mediastar,472500,MediaStar iVod Server Software with 500 Mbps Streaming Bandwidth,MediaStar iVod Server Software with 500 Mbps Streaming Bandwidth,"$13,654.00","$15,702.10","$17,069.57","$19,630.00"
Mediastar,4721000,MediaStar iVod Server Software with 1000 Mbps Streaming Bandwidth,MediaStar iVod Server Software with 1000 Mbps Streaming Bandwidth,"$18,504.00","$21,279.60","$23,130.43","$26,600.00"
Mediastar,47360TO200UP,MediaStar iVod Server Software 60 Mbps Upgrade to 200 Mbps Streaming Bandwidth,MediaStar iVod Server Software 60 Mbps Upgrade to 200 Mbps Streaming Bandwidth,"$3,548.00","$4,080.20","$4,434.78","$5,100.00"
Mediastar,47360TO500UP,MediaStar iVod Server Software 60 Mbps Upgrade to 500 Mbps Streaming Bandwidth,MediaStar iVod Server Software 60 Mbps Upgrade to 500 Mbps Streaming Bandwidth,"$7,320.00","$8,418.00","$9,152.17","$10,525.00"
Mediastar,47360TO1000UP,MediaStar iVod Server Software 60 Mbps Upgrade to 1000 Mbps Streaming Bandwidth,MediaStar iVod Server Software 60 Mbps Upgrade to 1000 Mbps Streaming Bandwidth,"$12,364.00","$14,218.60","$15,456.52","$17,775.00"
Mediastar,473200TO500UP,MediaStar iVod Server Software 200 Mbps Upgrade to 500 Mbps Streaming Bandwidth,MediaStar iVod Server Software 200 Mbps Upgrade to 500 Mbps Streaming Bandwidth,"$4,803.00","$5,523.45","$6,004.35","$6,905.00"
Mediastar,473200TO1000UP,MediaStar iVod Server Software 200 Mbps Upgrade to 1000 Mbps Streaming Bandwidth,MediaStar iVod Server Software 200 Mbps Upgrade to 1000 Mbps Streaming Bandwidth,"$9,820.00","$11,293.00","$12,273.91","$14,115.00"
Mediastar,473500TO1000UP,MediaStar iVod Server Software 500 Mbps Upgrade to 1000 Mbps Streaming Bandwidth,MediaStar iVod Server Software 500 Mbps Upgrade to 1000 Mbps Streaming Bandwidth,"$6,079.00","$6,990.85","$7,600.00","$8,740.00"
Mediastar,47010,MediaStar Media Portal Viewer Software License for 10 Clients/Devices,MediaStar Media Portal Viewer Software License for 10 Clients/Devices,$636.00,$731.40,$795.65,$915.00
Mediastar,47020,MediaStar Media Portal Viewer Software License for 20 Clients/Devices,MediaStar Media Portal Viewer Software License for 20 Clients/Devices,"$1,180.00","$1,357.00","$1,473.91","$1,695.00"
Mediastar,47050,MediaStar Media Portal Viewer Software License for 50 Clients/Devices,MediaStar Media Portal Viewer Software License for 50 Clients/Devices,"$2,596.00","$2,985.40","$3,243.48","$3,730.00"
Mediastar,470100,MediaStar Media Portal Viewer Software License for 100 Clients/Devices,MediaStar Media Portal Viewer Software License for 100 Clients/Devices,"$4,382.00","$5,039.30","$5,478.26","$6,300.00"
Mediastar,470200,MediaStar Media Portal Viewer Software License for 200 Clients/Devices,MediaStar Media Portal Viewer Software License for 200 Clients/Devices,"$6,925.00","$7,963.75","$8,656.52","$9,955.00"
Mediastar,47710,MediaStar Mac OS X Viewer Software License for 10 Clients,MediaStar Mac OS X Viewer Software License for 10 Clients,$785.00,$902.75,$982.61,"$1,130.00"
Mediastar,47720,MediaStar Mac OS X Viewer Software License for 20 Clients,MediaStar Mac OS X Viewer Software License for 20 Clients,"$1,487.00","$1,710.05","$1,860.87","$2,140.00"
Mediastar,47750,MediaStar Mac OS X Viewer Software License for 50 Clients,MediaStar Mac OS X Viewer Software License for 50 Clients,"$3,377.00","$3,883.55","$4,221.74","$4,855.00"
Mediastar,477100,MediaStar Mac OS X Viewer Software License for 100 Clients,MediaStar Mac OS X Viewer Software License for 100 Clients,"$6,004.00","$6,904.60","$7,504.35","$8,630.00"
Mediastar,477200,MediaStar Mac OS X Viewer Software License for 200 Clients,MediaStar Mac OS X Viewer Software License for 200 Clients,"$10,259.00","$11,797.85","$12,821.74","$14,745.00"
Mediastar,797-10,MediaStar License Key Server for secure distribution of access keys across a LAN or WAN for 10 clients,MediaStar License Key Server for secure distribution of access keys across a LAN or WAN for 10 clients,"$3,934.00","$4,524.10","$4,917.39","$5,655.00"
Mediastar,797-20,MediaStar License Key Server for secure distribution of access keys across a LAN or WAN for 20 clients,MediaStar License Key Server for secure distribution of access keys across a LAN or WAN for 20 clients,"$4,513.00","$5,189.95","$5,639.13","$6,485.00"
Mediastar,797-50,MediaStar License Key Server for secure distribution of access keys across a LAN or WAN for 50 clients,MediaStar License Key Server for secure distribution of access keys across a LAN or WAN for 50 clients,"$6,250.00","$7,187.50","$7,813.04","$8,985.00"
Mediastar,797-100,MediaStar License Key Server for secure distribution of access keys across a LAN or WAN for 100 clients,MediaStar License Key Server for secure distribution of access keys across a LAN or WAN for 100 clients,"$9,145.00","$10,516.75","$11,430.43","$13,145.00"
Mediastar,8004K,MediaStar IPTV Media Player 4K with 50GB PoE ,MediaStar IPTV Media Player 4K with 50GB PoE ,"$1,139.00","$1,309.85","$1,421.74","$1,635.00"
Mediastar,8002x4K,MediaStar IPTV Media Player Dual 4K with 50GB PoE ,MediaStar IPTV Media Player Dual 4K with 50GB PoE ,"$1,232.00","$1,416.80","$1,539.13","$1,770.00"
Mediastar,8008K,MediaStar IPTV Media Player 8K with 50GB PoE ,MediaStar IPTV Media Player 8K with 50GB PoE ,"$1,650.00","$1,897.50","$2,060.87","$2,370.00"
Mediastar,8004KHDCP,MediaStar IPTV Media Player 4K with 50GB PoE and HDCP Pro,MediaStar IPTV Media Player 4K with 50GB PoE and HDCP Pro,"$1,204.00","$1,384.60","$1,504.35","$1,730.00"
Mediastar,8002x4KHDCP,MediaStar IPTV Media Player Dual 4K with 50GB PoE and HDCP Pro,MediaStar IPTV Media Player Dual 4K with 50GB PoE and HDCP Pro,"$1,297.00","$1,491.55","$1,621.74","$1,865.00"
Mediastar,8008KHDCP,MediaStar IPTV Media Player 8K with 50GB PoE and HDCP Pro,MediaStar IPTV Media Player 8K with 50GB PoE and HDCP Pro,"$1,716.00","$1,973.40","$2,143.48","$2,465.00"
Mediastar,782HDCPUG,MediaStar Upgrade from 782-SL to 782-HDCP,MediaStar Upgrade from 782-SL to 782-HDCP,$70.00,$80.50,$86.96,$100.00
Mediastar,478,MediaStar Creator Software,MediaStar Creator Software,$604.00,$694.60,$756.52,$870.00
Mediastar,713IR,MediaStar IR Remote Control for 780 & 782 Media Player ,MediaStar IR Remote Control for 780 & 782 Media Player ,$76.00,$87.40,$95.65,$110.00
Mediastar,711IRW,"MediaStar IR Remote Control for 782 Media Player, plus Wireless Dongle and Mouse Pointer","MediaStar IR Remote Control for 782 Media Player, plus Wireless Dongle and Mouse Pointer",$98.00,$112.70,$121.74,$140.00
Mediastar,9114153,MediaStar IR Blaster Module,MediaStar IR Blaster Module,$65.00,$74.75,$82.61,$95.00
Mediastar,9114154,MediaStar Wired IR Sensor for 780 & 782 Media Player,MediaStar Wired IR Sensor for 780 & 782 Media Player,$48.00,$55.20,$60.87,$70.00
Mediastar,302-0805,"MediaStar On-Site Assistance per day at Customer Location, (excludes travel & accommodation)","MediaStar On-Site Assistance per day at Customer Location, (excludes travel & accommodation).
Pricing POA.", $-   , $-   , $-   , $-   
Mediastar,302-0800,MediaStar Product Training 4 people at Midwich Offices,"MediaStar Product Training 4 people at Midwich Offices.
Pricing POA.", $-   , $-   , $-   , $-   
Mediastar,304-3S,MediaStar Support Contract - Support service and software updates,"MediaStar Support Contract - Support service and software updates.
Pricing POA.", $-   , $-   , $-   , $-   
Mediastar,304-FSC,MediaStar Support Contract - Full system cover and service,"MediaStar Support Contract - Full system cover and service.
Pricing POA.", $-   , $-   , $-   , $-   
Mersive,ELEM,Solstice Pod Gen3 (2 Simultaneous Users) includes Pod Management and 3 year limited hardware warranty (power supply and HDMI cable sold included),Solstice Pod Gen3 (2 Simultaneous Users) includes Pod Management and 3 year limited hardware warranty (power supply and HDMI cable sold included),$822.00,$945.30,"$1,173.91","$1,350.00"
Mersive,SP8000E1,Solstice Pod Gen3 Unlimited Enterprise with 1 year Solstice Subscription,Solstice Pod Gen3 Unlimited Enterprise with 1 year Solstice Subscription,"$1,826.00","$2,099.90","$2,608.70","$3,000.00"
Mersive,SP8000E3,Solstice Pod Gen3 Unlimited Enterprise with 3 year Solstice Subscription,Solstice Pod Gen3 Unlimited Enterprise with 3 year Solstice Subscription,"$2,319.00","$2,666.85","$3,313.04","$3,810.00"
Mersive,SP8000E5,Solstice Pod Gen3 Unlimited Enterprise with 5 year Solstice Subscription,Solstice Pod Gen3 Unlimited Enterprise with 5 year Solstice Subscription,"$2,684.00","$3,086.60","$3,834.78","$4,410.00"
Mersive,SU8000E2,Add 2 years of Solstice Subscription and 2 years of limited hardware warranty to SP-8000-E1 Solstice Pod Gen3 Unlimited stock bundle for a total of 3 years Solstice Subscription and 3 years of limited hardware warranty.,Add 2 years of Solstice Subscription and 2 years of limited hardware warranty to SP-8000-E1 Solstice Pod Gen3 Unlimited stock bundle for a total of 3 years Solstice Subscription and 3 years of limited hardware warranty.,$496.00,$570.40,$708.70,$815.00
Mersive,SU8100E2,Add 2 years of Solstice Subscription and 2 years of limited hardware warranty to SP-8100-E1 Solstice Pod Gen3 SGE stock bundle for a total of 3 years Solstice Subscription and 3 years of limited hardware warranty.,Add 2 years of Solstice Subscription and 2 years of limited hardware warranty to SP-8100-E1 Solstice Pod Gen3 SGE stock bundle for a total of 3 years Solstice Subscription and 3 years of limited hardware warranty.,$423.00,$486.45,$604.35,$695.00
Mersive,SM801UPE,Solstice Pod Gen3 Unlimited Enterprise 1 year Extended Solstice Subscription Renewal,Solstice Pod Gen3 Unlimited Enterprise with 1 year Extended Solstice Subscription Renewal,$446.00,$512.90,$469.57,$540.00
Mersive,SM802UPE,Solstice Pod Gen3 Unlimited Enterprise 2 year Extended Solstice Subscription Renewal,Solstice Pod Gen3 Unlimited Enterprise with 2 year Extended Solstice Subscription Renewal,$805.00,$925.75,$847.83,$975.00
Mersive,SM803UPE,Solstice Pod Gen3 Unlimited Enterprise 3 year Extended Solstice Subscription Renewal,Solstice Pod Gen3 Unlimited Enterprise with 3 year Extended Solstice Subscription Renewal,"$1,140.00","$1,311.00","$1,200.00","$1,380.00"
Mersive,SM804UPE,Solstice Pod Gen3 Unlimited Enterprise 4 year Extended Solstice Subscription Renewal,Solstice Pod Gen3 Unlimited Enterprise with 4 year Extended Solstice Subscription Renewal,"$1,433.00","$1,647.95","$1,508.70","$1,735.00"
Mersive,SP8000E1AL,Solstice Pod Gen3 Unlimited with 1 year Active Learning Subscription,Solstice Pod Gen3 Unlimited with 1 year Active Learning Subscription,"$2,413.00","$2,774.95","$3,447.83","$3,965.00"
Mersive,SP8000E3AL,Solstice Pod Gen3 Unlimited with 3 year Active Learning Subscription,Solstice Pod Gen3 Unlimited with 3 year Active Learning Subscription,"$3,646.00","$4,192.90","$5,208.70","$5,990.00"
Mersive,SP8000E5AL,Solstice Pod Gen3 Unlimited with 5 year Active Learning Subscription,Solstice Pod Gen3 Unlimited with 5 year Active Learning Subscription,"$4,599.00","$5,288.85","$6,569.57","$7,555.00"
Mersive,SP8100E1,Solstice Pod Gen3 SGE Enterprise with 1 year Solstice Subscription,Solstice Pod Gen3 SGE Enterprise with 1 year Solstice Subscription,"$1,589.00","$1,827.35","$2,269.57","$2,610.00"
Mersive,SP8100E3,Solstice Pod Gen3 SGE Enterprise with 3 year Solstice Subscription,Solstice Pod Gen3 SGE Enterprise with 3 year Solstice Subscription,"$2,015.00","$2,317.25","$2,878.26","$3,310.00"
Mersive,SP8100E5,Solstice Pod Gen3 SGE Enterprise with 5 year Solstice Subscription,Solstice Pod Gen3 SGE Enterprise with 5 year Solstice Subscription,"$2,325.00","$2,673.75","$3,321.74","$3,820.00"
Mersive,SM801SPE,Solstice Pod Gen3 Small Group Enterprise Edition with 1 year Extended Solstice Subscription Renewal,Solstice Pod Gen3 Small Group Enterprise Edition 1 year Extended Solstice Subscription Renewal,$384.00,$441.60,$404.35,$465.00
Mersive,SM802SPE,Solstice Pod Gen3 Small Group Enterprise Edition with 2 year Extended Solstice Subscription Renewal,Solstice Pod Gen3 Small Group Enterprise Edition 2 year Extended Solstice Subscription Renewal,$690.00,$793.50,$726.09,$835.00
Mersive,SM803SPE,Solstice Pod Gen3 Small Group Enterprise Edition with 3 year Extended Solstice Subscription Renewal,Solstice Pod Gen3 Small Group Enterprise Edition 3 year Extended Solstice Subscription Renewal,$979.00,"$1,125.85","$1,030.43","$1,185.00"
Mersive,SM804SPE,Solstice Pod Gen3 Small Group Enterprise Edition with 4 year Extended Solstice Subscription Renewal,Solstice Pod Gen3 Small Group Enterprise Edition 4 year Extended Solstice Subscription Renewal,"$1,227.00","$1,411.05","$1,291.30","$1,485.00"
Mersive,SP8100E1AL,Solstice Pod Gen3 SGE with 1 year Active Learning Subscription,Solstice Pod Gen3 SGE with 1 year Active Learning Subscription,"$2,179.00","$2,505.85","$3,113.04","$3,580.00"
Mersive,SP8100E3AL,Solstice Pod Gen3 SGE with 3 year Active Learning Subscription,Solstice Pod Gen3 SGE with 3 year Active Learning Subscription,"$3,339.00","$3,839.85","$4,769.57","$5,485.00"
Mersive,SP8100E5AL,Solstice Pod Gen3 SGE with 5 year Active Learning Subscription,Solstice Pod Gen3 SGE with 5 year Active Learning Subscription,"$4,240.00","$4,876.00","$6,056.52","$6,965.00"
Mersive,SP8301E,Power supply for the Solstice Pod Gen3 console including international plug adaptors,Power supply for the Solstice Pod Gen3 console including international plug adaptors,$40.00,$46.00,$56.52,$65.00
Mersive,EDU2300CORE,"Gen3 device; includes 3 year warranty, Unlimited Enterprise software license (unlimited users), all tiers of support, lifetime product enhancements, and online access to pod management.  Price per device.  Excludes power and HDMI caling (available separately). EDUCATION CUSTOMERS ONLY","Gen3 device; includes 3 year warranty, Unlimited Enterprise software license (unlimited users), all tiers of support, lifetime product enhancements, and online access to pod management.  Price per device.  Excludes power and HDMI caling (available separately). EDUCATION CUSTOMERS ONLY","$2,468.00","$2,838.20","$3,526.09","$4,055.00"
Mersive,EDUAL,Active Learning for education (Price per device). EDUCATION CUSTOMERS ONLY,Active Learning for education (Price per device). EDUCATION CUSTOMERS ONLY,"$1,531.00","$1,760.65","$2,186.96","$2,515.00"
Mersive,EDUCONFERENCE,Enables your pod to utilise the conferencing feature (Price per device). EDUCATION CUSTOMERS ONLY,Enables your pod to utilise the conferencing feature (Price per device). EDUCATION CUSTOMERS ONLY,$511.00,$587.65,$730.43,$840.00
Mersive,EDUUPUNLTDPERP,Upgrade from an Unlimited Enterprise annual offering to Hardware license for software and maintenance (Price per device). EDUCATION CUSTOMERS ONLY,Upgrade from an Unlimited Enterprise annual offering to Hardware license for software and maintenance (Price per device). EDUCATION CUSTOMERS ONLY,"$1,105.00","$1,270.75","$1,578.26","$1,815.00"
Mersive,EDUCLOUDPRO,"Access to full cloud management suite: Analytics, Proactive Monitoring. EDUCATION CUSTOMERS ONLY","Access to full cloud management suite: Analytics, Proactive Monitoring. EDUCATION CUSTOMERS ONLY",$256.00,$294.40,$365.22,$420.00
NEC LED,LED-PRON-012-COB-108,LED-PRON-012-COB-108,"FHD @ 1.2mm pitch COB. 108"", 16:9 Display. 1920x1080. Bundle Price for comple LED Display Solution","$57,348.00","$65,950.20","$81,926.09","$94,215.00"
NEC LED,LED-PRON-015-COB-136,LED-PRON-015-COB-136,"FHD @ 1.5mm pitch COB. 136"", 16:9 Display. 1920x1080. Bundle Price for comple LED Display Solution","$59,524.00","$68,452.60","$85,034.78","$97,790.00"
NEC LED,LED-PRON-018-COB-163,LED-PRON-018-COB-163,"FHD @ 1.8mm pitch COB. 163"", 16:9 Display. 1920x1080. Bundle Price for comple LED Display Solution","$61,703.00","$70,958.45","$88,147.83","$101,370.00"
NEC LFD,E328,E328,"Commercial 32"" Display with FHD resolution. Recommended for up to 16hr/day use. LAN control available (with limitations). Landscape and Portrait use.",$855.00,$983.25,"$1,186.96","$1,365.00"
NEC LFD,E328-2,E328-2,"Commercial 32"" Display with FHD resolution and High Haze. Recommended for up to 16hr/day use. LAN control available (with limitations). Landscape and Portrait use.",$855.00,$983.25,"$1,186.96","$1,365.00"
NEC LFD,E438,E438,4K UHD resolution. Recommended for up to 16hr/day use. LAN control available (with limitations). Landscape and Portrait use.,"$1,027.00","$1,181.05","$1,426.09","$1,640.00"
NEC LFD,E498,E498,4K UHD resolution. Recommended for up to 16hr/day use. LAN control available (with limitations). Landscape and Portrait use.,"$1,402.00","$1,612.30","$1,947.83","$2,240.00"
NEC LFD,E558,E558,4K UHD resolution. Recommended for up to 16hr/day use. LAN control available (with limitations). USB-C 15W output port. Landscape and Portrait use.,"$1,556.00","$1,789.40","$2,160.87","$2,485.00"
NEC LFD,E658,E658,4K UHD resolution. Recommended for up to 16hr/day use. LAN control available (with limitations). USB-C 15W output port.  Landscape and Portrait use.,"$1,985.00","$2,282.75","$2,756.52","$3,170.00"
NEC LFD,E758,E758,4K UHD resolution. Recommended for up to 18hr/day use. LAN control available (with limitations). USB-C 15W output port. Landscape or Portrait.  High Haze and Local Dimming.,"$3,631.00","$4,175.65","$5,043.48","$5,800.00"
NEC LFD,E868,E868,4K UHD resolution. Recommended for up to 18hr/day use. LAN control available (with limitations). USB-C 15W output port. Landscape or Portrait.  High Haze and Local Dimming.,"$4,883.00","$5,615.45","$6,782.61","$7,800.00"
NEC LFD,E988,E988,4K UHD resolution. Recommended for up to 24hr/day use. LAN control available (with limitations). USB-C 15W output port. Landscape or Portrait.  High Haze and Local Dimming.,"$12,362.00","$14,216.30","$17,169.57","$19,745.00"
NEC LFD,M321,M321,Recommended for 24/7 applications. 450nits brightness and High Haze Display. Landscape or Portrait use.  Built-in Media Player. Full commercial feature set and controls.,"$1,049.00","$1,206.35","$1,456.52","$1,675.00"
NEC LFD,M431,M431,Recommended for 24/7 applications. 500nits brightness and High Haze Display. Landscape or Portrait use.  Built-in Media Player plus SDM-S/L and RPi  CM4 expansion slots. Full commercial feature set and controls.,"$1,781.00","$2,048.15","$2,473.91","$2,845.00"
NEC LFD,M431-2,M431-2,Recommended for 24/7 applications. 500nits brightness and High Haze Display. Landscape or Portrait use.  Built-in Media Player plus SDM-S/L and RPi  CM4 expansion slots. Full commercial feature set and controls.,"$1,781.00","$2,048.15","$2,473.91","$2,845.00"
NEC LFD,M491,M491,Recommended for 24/7 applications. 500nits brightness and High Haze Display. Landscape or Portrait use.  Built-in Media Player plus SDM-S/L and RPi  CM4 expansion slots. Full commercial feature set and controls.,"$2,038.00","$2,343.70","$2,830.43","$3,255.00"
NEC LFD,M501-2,M501-2,Recommended for 24/7 applications. 500nits brightness and High Haze Display. Landscape or Portrait use.  Built-in Media Player plus SDM-S/L and RPi  CM4 expansion slots. Full commercial feature set and controls.,"$2,038.00","$2,343.70","$2,830.43","$3,255.00"
NEC LFD,M551,M551,Recommended for 24/7 applications. 500nits brightness and High Haze Display. Landscape or Portrait use.  Built-in Media Player plus SDM-S/L and RPi  CM4 expansion slots. Full commercial feature set and controls.,"$2,630.00","$3,024.50","$3,652.17","$4,200.00"
NEC LFD,M551-2,M551-2,Recommended for 24/7 applications. 500nits brightness and High Haze Display. Landscape or Portrait use.  Built-in Media Player plus SDM-S/L and RPi  CM4 expansion slots. Full commercial feature set and controls.,"$2,630.00","$3,024.50","$3,652.17","$4,200.00"
NEC LFD,M651,M651,Recommended for 24/7 applications. 500nits brightness and High Haze Display. Landscape or Portrait use.  Built-in Media Player plus SDM-S/L and RPi  CM4 expansion slots. Full commercial feature set and controls.,"$4,273.00","$4,913.95","$5,934.78","$6,825.00"
NEC LFD,M651-2,M651-2,Recommended for 24/7 applications. 500nits brightness and High Haze Display. Landscape or Portrait use.  Built-in Media Player plus SDM-S/L and RPi  CM4 expansion slots. Full commercial feature set and controls.,"$4,273.00","$4,913.95","$5,934.78","$6,825.00"
NEC LFD,M751,M751,Recommended for 24/7 applications. 500nits brightness and High Haze Display. Landscape or Portrait use. SDM-S/L and RPi CM4 expansion slots. SpectraView for brilliant colours. Video and Speaker Outputs.,"$7,112.00","$8,178.80","$9,878.26","$11,360.00"
NEC LFD,M861,M861,Recommended for 24/7 applications. 500nits brightness and High Haze Display. Landscape or Portrait use. SDM-S/L and RPi CM4 expansion slots. SpectraView for brilliant colours. Video and Speaker Outputs.,"$9,920.00","$11,408.00","$13,778.26","$15,845.00"
NEC LFD,M981,M981,Recommended for 24/7 applications. 500nits brightness and High Haze Display. Landscape or Portrait use. SDM-S/L and RPi CM4 expansion slots. SpectraView for brilliant colours. Video and Speaker Outputs.,"$21,177.00","$24,353.55","$29,413.04","$33,825.00"
NEC LFD,MA431,MA431,Recommended for 24/7 applications. 500nits brightness and High Haze Display. Landscape or Portrait use. SDM-S/L and RPi CM4 expansion slots. Wide Colour Gamut and SpectraView for brilliant colours. Video and Speaker Outputs.,"$2,263.00","$2,602.45","$3,143.48","$3,615.00"
