Brand,Series/Category,Notes,Stockcode,Description,Stock_Status,Sold As,Price_Group,RRP_Incl_GST,Special_Dealer_ex_GST,Dealer_ex_GST,Long Description,URL,Column1
AMX,AMX-VARIA TOUCH PANELS,,VARIA-ACS-810A,ANGLE SELECT TABLETOP STAND VARIA-80 VARIA-100,NORMAL,EA,RETAIL 40MU,479,297.52,297.52,"AMX VARIA-ACS-810A is a tabletop stand which can be adjusted at install time to position a touch panel at a 30-, 45- or 60-degree angle from vertical. Compatible with VARIA-80, VARIA-100, and VARIA-100N.",https://www.jpro.co.nz/products/installed-video-control/touchpanels-keypads/angle-select-tabletop-stand-varia80-varia100/VARIA-ACS-810A/,$0.00
AMX,AMX-VARIA TOUCH PANELS,,VARIA-SL50,5.5IN ULTRA SLIM WALL MOUNT TOUCH PANEL,NORMAL,EA,RETAIL 40MU,2384,1480.75,1480.75,"5.5” UItra-Slim, Wall-Mount, Professional-Grade, Persona-Defined Touch Panel that features an ultra-slim design optimized for in-wall installations, utilizing standard single-gang electrical boxes.",https://www.jpro.co.nz/products/installed-video-control/touchpanels-keypads/55in-ultra-slim-wall-mount-touch-panel/VARIA-SL50/,$0.00
AMX,AMX-VARIA TOUCH PANELS,,VARIA-SL80,8IN ULTRA SLIM WALL MOUNT TOUCH PANEL,NORMAL,EA,RETAIL 40MU,2903,1803.11,1803.11,"8” UItra-Slim, Wall-Mount, Professional-Grade, Persona-Defined Touch Panel that features an ultra-slim design optimized for in-wall installations, utilizing standard single-gang electrical boxes.",https://www.jpro.co.nz/products/installed-video-control/touchpanels-keypads/8in-ultra-slim-wall-mount-touch-panel/VARIA-SL80/,$0.00
AMX,AMX-MODERO OTHER ACCESSORIES,,PSR5.4,12VDC 5.4A POWER SUPPLY 3.5MM PHOENIX,NORMAL,EA,RETAIL 40MU,259,160.87,160.87,,,$0.00
AMX,AMX-TOUCH PANEL (TP) CONTROL APPS,,TPC-IPAD,TOUCHPANEL APP FOR APPLE IPAD MSRP USD749,LICENCE,EA,PRO,,POA,POA,"TPControl enables Apple® mobile devices to transform into a fully functional touch panel for controlling AMX system platforms. This easy-to-use application provides real-time, touch control of AV systems, lighting, shades, room temperatures and more.  Supported devices include: Apple iPhone, iPod Touch and iPad.  Hardware sold seperately.",https://www.jpro.co.nz/product/amx/touchpanel-app-for-apple-ipad/TPC-IPAD,#VALUE!
AMX,AMX-TOUCH PANEL (TP) CONTROL APPS,,TPC-IPHONE,TOUCHPANEL APP IPHONE MSRP USD249,LICENCE,EA,PRO,,POA,POA,"TPControl enables Android™ mobile devices to transform into a fully functional touch panel for controlling AMX system platforms. This easy-to-use application provides real-time, touch control of AV systems, lighting, shades, room temperatures and more.",https://www.jpro.co.nz/product/amx/touchpanel-app-for-andriod-smartphone/TPC-ANDRIOD,#VALUE!
AMX,AMX-METREAU KEYPADS WITH ETHERNET,Run Out Deal + FOC engraving Save $237,MET-6NE-BL,METREAU 6-BUTTON ENGRAVED KEYPAD WITH NAVIGATION,NORMAL,EA,RETAIL 40MU,739,459.01,695.65,"Metreau 6-Button Ethernet Keypad with Navigation, Install in Decora-style wallplates, Black",https://www.jpro.co.nz/products/installed-video-control/touchpanels-keypads/metreau-6button-keypad-with-navigation/MET-6NE-BL/,$236.64
AMX,AMX-METREAU KEYPADS WITH ETHERNET,Run Out Deal + FOC engraving Save $125,MET-6NE-WH,METREAU 6-BUTTON ENGRAVED KEYPAD WITH NAVIGATION,NORMAL,EA,RETAIL 40MU,919,570.81,695.65,"Metreau 6-Button Ethernet Keypad with Navigation, Install in Decora-style wallplates, White.",https://www.jpro.co.nz/products/installed-video-control/touchpanels-keypads/metreau-6button-keypad-with-navigation/MET-6NE-WH/,$124.84
AMX,AMX-METREAU KEYPADS WITH ETHERNET,,MET-BUTTON-BL,ENGRAVED BUTTON 4 METREAU BLACK,SPECIAL ORDER ONLY,EA,RETAIL 40MU,26,16.15,16.15,"Metreau 13-Button Ethernet Keypad, Install in Decora-style wallplates, Black",,$0.00
AMX,AMX-METREAU KEYPADS WITH ETHERNET,,MET-BUTTON-DBLBLANK-WH,BLANK BUTTON DOUBLE METREAU WHITE,SPECIAL ORDER ONLY,EA,RETAIL 40MU,17,10.56,10.56,"Metreau 13-Button Ethernet Keypad, Install in Decora-style wallplates, Black",https://www.jpro.co.nz/products/installed-video-control/touchpanels-keypads/blank-button-double-metreau-white/MET-BUTTON-DBLBLANK-WH/,$0.00
AMX,AMX-METREAU KEYPADS WITH ETHERNET,,MET-BUTTON-SGLBLANK-WH,BLANK BUTTON SINGLE METREAU WHITE,SPECIAL ORDER ONLY,EA,RETAIL 40MU,17,10.56,10.56,"Metreau 13-Button Ethernet Keypad, Install in Decora-style wallplates, Black",,$0.00
AMX,AMX-METREAU KEYPADS WITH ETHERNET,,MET-BUTTON-WH,ENGRAVED BUTTON 4 METREAU WHITE,SPECIAL ORDER ONLY,EA,RETAIL 40MU,26,16.15,16.15,"Metreau 13-Button Ethernet Keypad, Install in Decora-style wallplates, Black",,$0.00
AMX,AMX-METREAU KEYPADS WITH ETHERNET,,MET-DBLBUTTON-WH,ENGRAVED DOUBLE BUTTON 4 METREAU WHITE,SPECIAL ORDER ONLY,EA,RETAIL 40MU,26,16.15,16.15,"Metreau 13-Button Ethernet Keypad, Install in Decora-style wallplates, Black",,$0.00
AMX,AMX-MASSIO CONTROLPADS,,MCP-106L-BL,MASSIO 6 BUTTON CONTROLPAD BLACK,SPECIAL ORDER ONLY,EA,RETAIL 40MU,2135,1326.09,1326.09,"Massio 6-Button Ethernet ControlPad, Landscape, White - Fits into standard 1 gang US, UK or EU back box",https://www.jpro.co.nz/products/installed-video-control/touchpanels-keypads/massio-6-button-controlpad-black/MCP-106L-BL/,$0.00
AMX,AMX-MASSIO CONTROLPADS,,MCP-106L-WH,MASSIO 6 BUTTON CONTROLPAD WHITE,NORMAL,EA,RETAIL 40MU,1895,1177.02,1177.02,"Massio 6-Button Ethernet ControlPad, Portrait, White - Fits into standard 1 gang US, UK or EU back box",https://www.jpro.co.nz/products/installed-video-control/touchpanels-keypads/massio-6-button-controlpad-white/MCP-106L-WH/,$0.00
AMX,AMX-MASSIO CONTROLPADS,,MCP-106P-BL,MASSIO 6 BUTTON CONTROLPAD BLACK,NORMAL,EA,RETAIL 40MU,2080,1291.93,1291.93,"Massio 6-Button Ethernet ControlPad, Portrait, White - Fits into standard 1 gang US, UK or EU back box",https://www.jpro.co.nz/products/installed-video-control/touchpanels-keypads/massio-6-button-controlpad-black/MCP-106P-BL/,$0.00
AMX,AMX-MASSIO CONTROLPADS,,MCP-106P-WH,MASSIO 6 BUTTON CONTROLPAD WHITE,NORMAL,EA,RETAIL 40MU,2080,1291.93,1291.93,"Massio 6-Button Ethernet ControlPad, Portrait, White - Fits into standard 1 gang US, UK or EU back box",https://www.jpro.co.nz/products/installed-video-control/touchpanels-keypads/massio-6-button-controlpad-white/MCP-106P-WH/,$0.00
AMX,AMX-MASSIO CONTROLPADS,,MCP-108-BL,MASSIO 8 BUTTON CONTROLPAD W/KNOB BLK,NORMAL,EA,RETAIL 40MU,2595,1611.8,1611.8,"Massio™ 8-Button ControlPad with Knob.  Fits into standard 2 gang US, UK or EU back box.  Program using NetLinx Studio or RPM.  Black.",https://www.jpro.co.nz/?s=MCP-108-BL&type=product,$0.00
AMX,AMX-MASSIO CONTROLPADS,,MCP-108-WH,MASSIO 8 BUTTON CONTROLPAD W/KNOB,NORMAL,EA,RETAIL 40MU,2595,1611.8,1611.8,"Massio™ 8-Button ControlPad with Knob.  Fits into standard 2 gang US, UK or EU back box.  Program using NetLinx Studio or RPM.  White.",https://www.jpro.co.nz/products/installed-video-control/touchpanels-keypads/massio-8-button-controlpad-wknob/MCP-108-WH/,$0.00
AMX,AMX-MASSIO KEYPADS,,MKP-106L-BL,MASSIO 6 BUTTON KEYPAD BLACK,NORMAL,EA,RETAIL 40MU,1436,891.93,891.93,"Massio 6-Button Ethernet Keypad, Landscape, Black - Fits into standard 1 gang US, UK, or EU back box. Use in conjunction with NetLinx control or as a secondary UI with Massio ControlPads",https://www.jpro.co.nz/products/installed-video-control/touchpanels-keypads/massio-6-button-keypad-black/MKP-106L-BL/,$0.00
AMX,AMX-MASSIO KEYPADS,,MKP-106L-WH,MASSIO 6 BUTTON KEYPAD WHITE,NORMAL,EA,RETAIL 40MU,1436,891.93,891.93,"Massio 6-Button Ethernet Keypad, Landscape, Black - Fits into standard 1 gang US, UK, or EU back box. Use in conjunction with NetLinx control or as a secondary UI with Massio ControlPads",https://www.jpro.co.nz/products/installed-video-control/touchpanels-keypads/massio-6-button-keypad-white/MKP-106L-WH/,$0.00
AMX,AMX-MASSIO KEYPADS,,MKP-106P-BL,MASSIO 6 BUTTON KEYPAD BLACK,NORMAL,EA,RETAIL 40MU,1436,891.93,891.93,"Massio 6-Button Ethernet Keypad, Portrait, Black - Fits into standard 1 gang US, UK, or EU back box. Use in conjunction with NetLinx control or as a secondary UI with Massio ControlPads",https://www.jpro.co.nz/products/installed-video-control/touchpanels-keypads/massio-6-button-keypad-black/MKP-106P-BL/,$0.00
AMX,AMX-MASSIO KEYPADS,,MKP-106P-WH,MASSIO 6 BUTTON KEYPAD WHITE,NORMAL,EA,RETAIL 40MU,1436,891.93,891.93,"Massio 6-Button Ethernet Keypad, Portrait, Black - Fits into standard 1 gang US, UK, or EU back box. Use in conjunction with NetLinx control or as a secondary UI with Massio ControlPads",https://www.jpro.co.nz/products/installed-video-control/touchpanels-keypads/massio-6-button-keypad-white/MKP-106P-WH/,$0.00
AMX,AMX-MASSIO KEYPADS,,MKP-108L-BL,MASSIO 8 BUTTON KEYPAD BLACK,SPECIAL ORDER ONLY,EA,RETAIL 40MU,1704,1058.39,1058.39,"Massio 8-Button Ethernet Keypad, Landscape, Black - Fits into standard 2 gang US, UK, or EU back box. Use in conjunction with NetLinx control or as a secondary UI with Massio ControlPads",https://www.jpro.co.nz/products/installed-video-control/touchpanels-keypads/massio-8-button-keypad-black/MKP-108L-BL/,$0.00
AMX,AMX-MASSIO KEYPADS,,MKP-108L-WH,MASSIO 8 BUTTON KEYPAD WHITE,NORMAL,EA,RETAIL 40MU,1704,1058.39,1058.39,"Massio 8-Button Ethernet Keypad, Landscape, Black - Fits into standard 2 gang US, UK, or EU back box. Use in conjunction with NetLinx control or as a secondary UI with Massio ControlPads",https://www.jpro.co.nz/products/installed-video-control/touchpanels-keypads/massio-8-button-keypad-white/MKP-108L-WH/,$0.00
AMX,AMX-MUSE AUTOMATION CONTROL PLATFORM,,MU-1000,MUSE AUTOMATION CONTROLLER - ICSLAN & POE,NORMAL,EA,RETAIL 40MU,2695,1673.91,1673.91,"With POE and an ICSLan network port provides an isolated network for controlled devices. The MU-1000 can simultaneously process a virtually unlimited number of scripts written in JavaScript, Python, or Groovy and natively supports Low-Code development with Node-RED.",https://www.jpro.co.nz/products/installed-video-control/control-hardware/muse-automation-controller--icslan-/MU-1000/,$0.00
AMX,AMX-MUSE AUTOMATION CONTROL PLATFORM,,MU-1300,MUSE AUTOMATION CONTROLLER – 2 SERIAL 2 IR 4 IO,NORMAL,EA,RETAIL 40MU,2895,1798.14,1798.14,"MU-1300 MUSE Automation Controller includes 2 serial ports, 2 IR ports, and 4 I/O ports. Can simultaneously process a virtually unlimited number of scripts written in JavaScript, Python, or Groovy and natively supports Low-Code development with Node-RED.",https://www.jpro.co.nz/products/installed-video-control/control-hardware/muse-automation-controller--2-serial-2-ir-4-io/MU-1300/,$0.00
AMX,AMX-MUSE AUTOMATION CONTROL PLATFORM,,MU-2300,MUSE CONTROLLER 4 SERIAL/RELAYS/IR/IO & ICSLAN,NORMAL,EA,RETAIL 40MU,5495,3413.04,3413.04,"MU-2300 is a 1 RU device and includes 4 serial ports, 4 relays, 4 IR ports, 4 I/O ports and an ICSLan network port provides an isolated network for controlled devices. Can simultaneously process a virtually unlimited number of scripts written in JavaScript, Python, or Groovy and natively supports Low-Code development with Node-RED.",https://www.jpro.co.nz/products/installed-video-control/control-hardware/muse-automation-controller--2-serial-2-ir-4-io/MU-1300/,$0.00
AMX,AMX-MUSE AUTOMATION CONTROL PLATFORM,,MU-3300,MUSE CONTROLLER 8 SERIAL/RELAYS/IR/IO & ICSLAN,NORMAL,EA,RETAIL 40MU,7295,4531.06,4531.06,"MU-3300 is a 1 RU device and includes 8 serial ports, 8 relays, 8 IR ports, 8 I/O ports and an ICSLan network port provides an isolated network for controlled devices. Can simultaneously process a virtually unlimited number of scripts written in JavaScript, Python, or Groovy and natively supports Low-Code development with Node-RED.",https://www.jpro.co.nz/products/installed-video-control/control-hardware/muse-controller-8-serial-8-relays-8-ir-8-io-/MU-3300/,$0.00
AMX,AMX-NETLINX NX INTEGRATED CONTROLLERS,,NX-1200,NETLINX NX INTEGRATED CONTROLLER 2/2/1/4,SPECIAL ORDER ONLY,EA,RETAIL 40MU,2879,1788.2,1788.2,"NX-1200 NetLinx NX Integrated Controller with 512 MB RAM, 1600 MIPS Processor, 4 UK of FLASH, 2 Serial Ports, 2 IR Ports, 4 I/O Ports, and IPv6.   Includes PSR5.4",https://www.jpro.co.nz/products/installed-video-control/control-hardware/netlinx-nx-integrated-controller-2214/NX-1200/,$0.00
AMX,AMX-NETLINX NX INTEGRATED CONTROLLERS,,NX-2200,NETLINX NX INTEGRATED CONTROLLER 4/4/4/4,SPECIAL ORDER ONLY,EA,RETAIL 40MU,6617,4109.94,4109.94,"NX-2200 NetLinx NX Integrated Controller with 512 MB RAM, 1600 MIPS Processor, 8 UK of FLASH, 4 Serial Ports, 4 IR Ports, 4 I/O Ports, 4 Relays, IPv6, and Dual NIC.   Includes PSR5.4",https://www.jpro.co.nz/products/installed-video-control/control-hardware/netlinx-nx-integrated-controller-4444/NX-2200/,$0.00
AMX,AMX-NETLINX NX INTEGRATED CONTROLLERS,,NX-3200,NETLINX NX INTEGRATED CONTROLLER 8/8/8/8,SPECIAL ORDER ONLY,EA,RETAIL 40MU,POA,POA,POA,"NX-3200 NetLinx NX Integrated Controller with 512 MB RAM, 1600 MIPS Processor, 8 UK of FLASH, 8 Serial Ports, 8 IR Ports, 8 I/O Ports, 8 Relays,  IPv6,  and Dual NIC.  Includes PSR5.4",https://www.jpro.co.nz/products/installed-video-control/control-hardware/netlinx-nx-integrated-controller-8888/NX-3200/,#VALUE!
AMX,AMX-NETLINX NX INTEGRATED CONTROLLERS,,NX-4200,NETLINX NX INTEGRATED CONTROLLER W/LCD,SPECIAL ORDER ONLY,EA,RETAIL 40MU,POA,POA,POA,"NX-4200 NetLinx NX Integrated Controller with 1 UK RAM, 1600 MIPS Processor, 8 UK of FLASH, 8 Serial Ports, 8 IR Ports, 8 I/O Ports, 8 Relays, IPv6,  and Dual NIC with 4 port PoE Switch with Front Panel LCD.",https://www.jpro.co.nz/products/installed-video-control/control-hardware/netlinx-nx-integrated-controller-wlcd/NX-4200/,#VALUE!
AMX,AMX-CONTROL SYSTEM ACCESSORIES,,CC-NIRC,NETLINX IR EMITTER CABLE,NORMAL,EA,RETAIL 40MU,165,102.48,102.48,"The CC-NIRC is an IR emitter cable used with NetLinx controllers to control your equipment either from IR emitters or a hand-held remote control. Utilizes a 2-pin, 3.5 mm Phoenix connector on one end and a single LED emitter (flasher) on the other end.",https://www.jpro.co.nz/product/amx/netlinx-ir-emitter-cable/CC-NIRC,$0.00
AMX,AMX-CONTROL SYSTEM ACCESSORIES,,NXA-PDU-1508-8,POWER DISTRIBUTION UNIT,SPECIAL ORDER ONLY,EA,RETAIL 40MU,POA,POA,POA,"Power Distribution Unit (PDU) now allows you to control the rack as well as control the room. This PDU adds a basic level of control by allowing remote reset of devices via a power cycle, reducing the need to send staff to a customer site.",https://www.jpro.co.nz/products/installed-video-control/control-hardware/power-distribution-unit/NXA-PDU-1508-8/,#VALUE!
AMX,AMX-CONTROL SYSTEM ACCESSORIES,,PS-POE-AF-TC,"POE INJECTOR, 802.3AF COMPLIANT",SPECIAL ORDER ONLY,EA,RETAIL 40MU,432,268.32,268.32,PoE Injector transmits both power and data through a single cable to a remotely located Power-over-Ethernet enabled device.,https://www.jpro.co.nz/products/content-sharing-system/content-sharing-system/poe-injector-8023af-compliant/PS-POE-AF-TC/,$0.00
AMX,AMX-CONTROL SYSTEM ACCESSORIES,,PS-POE-AT-TC,HIGH POWER POE INJECTOR,NORMAL,EA,RETAIL 40MU,614,381.37,381.37,"PoE Injector, 802.3AF Compliant.  With the PoE Injector, send power and data one demand to any PoE-powered device via a single category cable.",https://www.jpro.co.nz/products/content-sharing-system/content-sharing-system/high-power-poe-injector/PS-POE-AT-TC/,$0.00
AMX,AMX-ISCLAN DEVICE CONTROL BOXES,,CE-COM2,UNIVERSAL CONTROL EXTENDER W/2 SERIAL PORTS,NORMAL,EA,RETAIL 40MU,1281,795.65,795.65,"Professional grade Universal Control Extender with 2 serial ports.  Open control API, web config interface, POE powered, HControl Native.",https://www.jpro.co.nz/new-product/amx-ce-series-universal-control-extenders/,$0.00
AMX,AMX-ISCLAN DEVICE CONTROL BOXES,,CE-IRS4,UNIVERSAL CONTROL EXTENDER WITH 4 I/O PORTS,NORMAL,EA,RETAIL 40MU,1281,795.65,795.65,"Professional grade Universal Control Extender with 4 IR/S Ports.  Open control API, web config interface, POE powered, HControl Native.",https://www.jpro.co.nz/new-product/amx-ce-series-universal-control-extenders/,$0.00
AMX,AMX-ISCLAN DEVICE CONTROL BOXES,,CE-REL8,UNIVERSAL CONTROL EXTENDER W/8 RELAYS,NORMAL,EA,RETAIL 40MU,1494,927.95,927.95,"Professional grade Universal Control Extender with 8 Relays.  Open control API, web config interface, POE powered, HControl Native.",https://www.jpro.co.nz/new-product/amx-ce-series-universal-control-extenders/,$0.00
AMX,AMX-MUSE AUTOMATION CONTROLLERS,,MANAGER,MANAGEMENT SOFTWARE FOR HCONTROL,SPECIAL ORDER ONLY,EA,PRO,,FOC,FOC,RMS-ENT / RMS Enterprise is scalable client/server based software for IT and AV managers that provides remote management capabilities for AV assets and building systems.,https://www.jpro.co.nz/products/portable-audio/microphones-acc/rms-enterprise-licence-software/RMS-ENT/,#VALUE!
AMX,AMX-MUSE AUTOMATION CONTROLLERS,,MUSE-AUTOMATOR,NODE-RED FOR MUSE,SPECIAL ORDER ONLY,EA,PRO,,FOC,FOC,RMS-ENT / RMS Enterprise is scalable client/server based software for IT and AV managers that provides remote management capabilities for AV assets and building systems.,https://www.jpro.co.nz/products/portable-audio/microphones-acc/rms-enterprise-licence-software/RMS-ENT/,#VALUE!
AMX,AMX-MUSE AUTOMATION CONTROLLERS,,MUSE-EXTFORVSCODE,MUSE EXTENSION FOR VS CODE,SPECIAL ORDER ONLY,EA,PRO,,FOC,FOC,RMS-ENT / RMS Enterprise is scalable client/server based software for IT and AV managers that provides remote management capabilities for AV assets and building systems.,https://www.jpro.co.nz/products/portable-audio/microphones-acc/rms-enterprise-licence-software/RMS-ENT/,#VALUE!
AMX,AMX-INCITE DIGITAL PRESENTATION SYSTEMS,,DXL-RX-4K60,DXLITE 4K60 4:4:4 RECEIVER,SPECIAL ORDER ONLY,EA,RETAIL 40MU,1601,994.41,994.41,4K and Ultra High Definition (UHD) capable distance transport solution designed to work with AMX Incite Digital Video Presentation Switchers.,https://www.jpro.co.nz/products/installed-video-control/cat-fibre-extenders/dxlite-4k60-444-receiver/DXL-RX-4K60/,$0.00
AMX,AMX-INCITE DIGITAL PRESENTATION SYSTEMS,,DXL-TX-4K60,DXLITE 4K60 4:4:4 HDBASET TRANSMITTER,SPECIAL ORDER ONLY,EA,RETAIL 40MU,1494,927.95,927.95,"DXLite transmitter allows for the distance transport of Ultra high resolution video, embedded audio, bidirectional RS-232 and IR and USB 2.0 over a single category cable. AMX DXLite supports 4K60 4:4:4, HDCP 2.2, and HDR video.",https://www.jpro.co.nz/products/installed-video-control/cat-fibre-extenders/dxlite-4k60-444-hdbaset-transmitter/DXL-TX-4K60/,$0.00
AMX,AMX-VPX PRESENTATION SWITCHERS,,VPX-1401,4X1 4K60 PRESENTATION SWITCHER W/NETLINX,SPECIAL ORDER ONLY,EA,RETAIL 40MU,POA,POA,POA,"VPX-1401 is a simple but powerful 4x1 scaling presentation switcher that targets small conference rooms and classrooms. The VPX-1401 supports resolutions up to 4K60 4:4:4, and offers HDCP 2.2 compatibility to support the most current sources and displays.",https://www.jpro.co.nz/product/amx/4x1-4k60-presentation-switcher-wnetlinx/VPX-1401,#VALUE!
AMX,AMX-VPX PRESENTATION SWITCHERS,,VPX-1701,7X1 4K60 PRESENTATION SWITCHER W/NETLINX,SPECIAL ORDER ONLY,EA,RETAIL 40MU,POA,POA,POA,"VPX-1401 is a simple but powerful 4x1 scaling presentation switcher that targets small conference rooms and classrooms. The VPX-1401 supports resolutions up to 4K60 4:4:4, and offers HDCP 2.2 compatibility to support the most current sources and displays.",https://www.jpro.co.nz/product/amx/7x1-4k60-presentation-switcher-wnetlinx/VPX-1701,#VALUE!
AMX,AMX-ENOVA DVX PRESENTATION SWITCHERS,,DVX-2265-4K,6X2 4K60 PRESENTATION SWITCHER,SPECIAL ORDER ONLY,EA,RETAIL 40MU,POA,POA,POA,"10x4 All-In-One Presentation Switcher with NX Control (Multi-Format, HDMI, 4 DXLink Inputs) - 2x25W 8-Ohm amplifier, includes integrated NX Controller and Multi-Format Matrix Switcher with DXLink Inputs/Outputs, InstaGate Pro, SmartScale, DSP Audio Proces",https://www.jpro.co.nz/products/installed-video-control/switchers-matrix-switchers/6x2-4k60-presentation-switcher/DVX-2265-4K/,#VALUE!
AMX,AMX-ENOVA DVX PRESENTATION SWITCHERS,,DVX-3266-4K,8X4 4K60 PRESENTATION SWITCHER,SPECIAL ORDER ONLY,EA,RETAIL 40MU,POA,POA,POA,"Enova DVX-3266-4K 4K60 4:4:4 All-In-One Presentation Switcher.  8x4+2 switcher supports 4K60 4:4:4 video and is ideal for simplifying AV control and distribution in medium to large conference rooms, boardrooms and classrooms.",https://www.jpro.co.nz/products/installed-video-control/switchers-matrix-switchers/8x4-4k60-presentation-switcher/DVX-3266-4K/,#VALUE!
AMX,AMX-DXLINK TWISTED PAIR TRANSMITTERS,,DX-TX-4K60,DXLINK 4K60 HDMI TRANSMITTER MODULE,SPECIAL ORDER ONLY,EA,RETAIL 40MU,1619,1005.59,1005.59,"DXLink 4K60 HDMI Transmitter Module.  4K60 4:4:4-capable distance transport solution with support for HDMI 2.0 and HDCP 2.2. Also transports control, Ethernet, and USB 2.0 up to 100m over twisted pair.",https://www.jpro.co.nz/products/installed-video-control/switchers-matrix-switchers/dxlink-4k60-hdmi-transmitter-module/DX-TX-4K60/,$0.00
