Product_Code,Brand,Category,Product_Name,Description,Long_Description,Reseller_Buy,RRP,Images,Stock,Warranty,Average_Lead_Time
XXSC3CSES,SOPHOS,Software,XXSC3CSES,Xstream Protection for software/virtual firewall (4 CORES & 6GB) 36 Mth,https://www.snappernet.co.nz/product/49759/XXSC3CSES,12564.54,17949,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/xstream-protection_j3ozrg1d.cpt.png,0,,0
ANT-158,Ubiquiti,Antenna,ANT-158,airMAX 3GHz 26dBi Dual Polarity RocketDish Antenna,https://www.snappernet.co.nz/product/2598/ANT-158,428,611,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ANT-158_636111797018896797.jpg,0,12,0
AP42EA00ZZPCNP,SOPHOS,Wireless,AP42EA00ZZPCNP,AP6 420E Indoor Access Point 2x2:2 tri-radio 1 x 2.5G LAN,,887.06,1267,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ap6-420e-front_vabx2mx1.gbz.jpg,9,12,0
B2-MODULE,Yeastar,VoIP (Voice over IP),B2-MODULE,2 BRI Ports to add 2 Basic Rate ISDN lines to Yeastar VoIP PBX,https://www.snappernet.co.nz/product/3026/B2-MODULE,230,329,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/B2-MODULE_636053076411132900.jpg,1,36,0
NMRPSMAM10MLMR240,Panorama,Cables/Accessories,NMRPSMAM10MLMR240,N-Male to RP-SMA-Male CS32 Cable for Wi-Fi antennas 10m,https://www.snappernet.co.nz/product/48569/NMRPSMAM10MLMR240,43.86,63,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/n-male-to-rp-sma-mal_km5rh5v1.e0d.jpg,2,12,0
RUTX14,Teltonika,3G 4G LTE 5G,RUTX14,4G (LTE) CAT 12 Dual SIM Cellular & UFB router with 5x GigE 802.11ac,https://www.snappernet.co.nz/product/56511/RUTX14,608.88,870,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/rutx14_nhav5pki.2rw.jpg,1,24,0
GSW-1657,LevelOne,Ethernet Switches,GSW-1657,16-port Gigabit Unmanaged Switch Rackmount,https://www.snappernet.co.nz/product/953/GSW-1657,142.74,204,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/gsw1657v5_wqkr1c5g.rr1.jpg,5,24,0
BB1-NCADV-R,Cradlepoint,Software,BB1-NCADV-R,Renewal NetCloud Advanced for Branch LTE Adapters 1-yr,https://www.snappernet.co.nz/product/14293/BB1-NCADV-R,96,137,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cradlepointlogo_i4q4bpmm.vrp.png,0,,0
USB-0402,LevelOne,Network Adapters,USB-0402,Gigabit USB-C Network Adapter,https://www.snappernet.co.nz/product/50845/USB-0402,26.07,37,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/usb0402v2_sdltptip.wz3.jpg,2,24,0
QM2-2P10G1TB,QNAP,Spare Parts,QM2-2P10G1TB,QM2 series 2x PCIe 2280 M.2 SSD slots PCIe Gen3 x 8 1x 10GbE Port,,387.5,554,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/qm2-2p10g1tb_f13xm0vf.sic.jpg,-1,12,14
C29SP-5SJ,Panorama,Cables/Accessories,C29SP-5SJ,5 metre SMA-Male to SMA-Female CS29 cable for cellular routers,https://www.snappernet.co.nz/product/9726/C29SP-5SJ,29.72,42,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/smax2_kfw0t0qw.fz3.jpg,20,,0
BKT-28,Generic,Cables/Accessories,BKT-28,1.5m Roof Antenna Mount with stays,https://www.snappernet.co.nz/product/18868/BKT-28,58.06,83,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/bkt-28_2gnxm55i.jm0.jpg,1,12,5
UF-SPLITTER-16,Ubiquiti,Cables/Accessories,UF-SPLITTER-16,UFiber Splitter 1:16 Planar Lightwave Circuit,https://www.snappernet.co.nz/product/25072/UF-SPLITTER-16,50.67,72,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/uf-splitter-16_ratjtqdg.kyi.jpg,1,,0
FLEXHD-CM,Ubiquiti,Cables/Accessories,FLEXHD-CM,Recessed ceiling mount for FlexHD and U6 Mesh,https://www.snappernet.co.nz/product/30457/FLEXHD-CM,32,46,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/flexhd-cm-3component_hfvkbqua.veg.jpg,2,12,0
8502-235,Jabra,VoIP (Voice over IP),8502-235,PanaCast 50 all-in-one Video Bar System Zoom Room,,5964.88,8521,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/8500-235_ia0szswn.ibz.jpg,0,24,5
RB952UI-5AC2ND-TC,MikroTik,Routers,RB952UI-5AC2ND-TC,hAP ac Lite 802.11ac WiFi 5-Port Router Tower Black,https://www.snappernet.co.nz/product/13030/RB952UI-5AC2ND-TC,101.4,145,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/RB952Ui-5ac2nD-TC_636687272829963750.png,1,12,0
CRS326-24S+2Q+RM,MikroTik,Routers,CRS326-24S+2Q+RM,Cloud Router 26-Port 10Gbps SFP+ Fibre Switch with 2x 40G QSFP+,https://www.snappernet.co.nz/product/37195/CRS326-24S+2Q+RM,998.22,1426,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/crs326_sgyc5y2e.sfn.jpg,1,12,0
TL-D800C,QNAP,Data Storage & NAS,TL-D800C,8-Bay HDD Expansion Unit for NAS and Computers (Windows Mac Linux),https://www.snappernet.co.nz/product/29240/TL-D800C,748.69,1070,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/tl-d800c_gw4pv1mc.0v1.png,1,24,0
CRS354-48G-4S+2Q+RM,MikroTik,Ethernet Switches,CRS354-48G-4S+2Q+RM,54-Port Managed Switch 48x 1G RJ45 4x 10G SFP+ 2x 40G QSFP+ Ports,https://www.snappernet.co.nz/product/24046/CRS354-48G-4S+2Q+RM,916.44,1309,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/40g_w2q2qprq.tlj.jpg,-1,12,7
USW-ENTERPRISE-24-POE,Ubiquiti,Ethernet Switches,USW-ENTERPRISE-24-POE,UniFi 2.5GbE Layer3 Managed PoE+ Switch 24x PoE Ports 2x 10G SFP+ ports,https://www.snappernet.co.nz/product/54391/USW-ENTERPRISE-24-POE,1385.4,1979,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/usw-enterprise-24-po_5gyrjqo1.11u.jpg,9,12,0
LIC-NAS-EXTW-PURPLE-2Y-EI,QNAP,Warranties,LIC-NAS-EXTW-PURPLE-2Y-EI,Upgrade standard 3 year warranty to 5 years - Purple,https://www.snappernet.co.nz/product/18903/LIC-NAS-EXTW-PURPLE-2Y-EI,1550.96,2216,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/qnap-ext_3gt5rmb5.0st.jpg,0,,0
LW-NAS-GREY-2Y-EI,QNAP,Warranties,LW-NAS-GREY-2Y-EI,Upgrade standard 3 year warranty to 5 years - Grey,,343.31,490,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/qnap-ext3_0miqpu3p.vqc.jpg,0,,0
MTAO-LTE-5D-SQ,MikroTik,Antenna,MTAO-LTE-5D-SQ,5 dBi LTE antenna with two SMA connectors,https://www.snappernet.co.nz/product/14237/MTAO-LTE-5D-SQ,43.56,62,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/MTAO-LTE-5D-SQ_636760436781522422.jpg,1,12,0
LTU-PRO,Ubiquiti,Wireless,LTU-PRO,5GHz PtMP LTU Client with Advanced RF Performance,https://www.snappernet.co.nz/product/30282/LTU-PRO,302.22,432,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ltu-pro_kv5cv045.dx4.png,2,12,0
ACM7008-2-LMP,Opengear,Monitoring/Management,ACM7008-2-LMP,Resilience Gateway 8 serial 2 GbE 4G LTE 2 DIO 2 output ports,https://www.snappernet.co.nz/product/12453/ACM7008-2-LMP,2553.54,3648,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ACM7008-2-LMP_636647637883846718.JPG,0,48,14
OM2232-AU,Opengear,Monitoring/Management,OM2232-AU,Console Server + Automation 16 Serial 8G RAM 64G Flash 1GbE AU power cord  Python Runtime Docker Support Secure Boot,https://www.snappernet.co.nz/product/30289/OM2232-AU,6985.42,9979,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/om2216_gd0m0zfd.t1n.jpg,0,48,90
BA5-NCADV-R,Cradlepoint,Software,BA5-NCADV-R,Renewal NetCloud Advanced for Branch Routers 5-yr,https://www.snappernet.co.nz/product/16702/BA5-NCADV-R,940,1343,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cradlepointlogo_f55h2l3a.2gq.png,0,,0
C28C1CEAA,SOPHOS,Software,C28C1CEAA,Support and Services for CS210-8FP Ethernet Switch 1 year,https://www.snappernet.co.nz/product/53260/C28C1CEAA,131.58,188,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/sophos-logo_2f4qtqk1.yeb.png,0,,0
MA1-0900600M-PWA,Cradlepoint,3G 4G LTE 5G,MA1-0900600M-PWA,Mobile Router (IBR900-600M-NPS-A) with 1yr NetCloud Essentials,https://www.snappernet.co.nz/product/11113/MA1-0900600M-PWA,1366.67,1952,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/900-hdr_636540149604773828.png,0,12,7
RBSXTR&R11e-LTE6,MikroTik,3G 4G LTE 5G,RBSXTR&R11e-LTE6,SXT LTE6 kit with 9dBi 60 Degree Sector Antenna,https://www.snappernet.co.nz/product/32567/RBSXTR&R11e-LTE6,284.44,406,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/rbsxtr_nm5hni4t.i2z.jpg,1,12,0
MBA3-19005GB-GA,Cradlepoint,3G 4G LTE 5G,MBA3-19005GB-GA,R1900 5G router with WiFi 3-yr NetCloud Mobile Performance Advanced,https://www.snappernet.co.nz/product/42396/MBA3-19005GB-GA,4132,5903,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cradlepoint-r1900_wsvktype.due.jpg,0,36,7
CHR-P10,MikroTik,Software,CHR-P10,Cloud Hosted Router P10 Licence 10Gbit Speed Limit,https://www.snappernet.co.nz/product/54847/CHR-P10,108.33,155,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/chr_lgk5p4o3.zdk.jpg,0,,0
ITFZTCHTC,SOPHOS,Fibre-optic,ITFZTCHTC,1000 Base-T Copper Transceiver,https://www.snappernet.co.nz/product/12623/ITFZTCHTC,305.83,437,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ITFZTCHTC_636290711498782969.jpg,0,,14
FIXER-HDD35-BLK001,QNAP,Spare Parts,FIXER-HDD35-BLK001,3.5 inch HDD tool-less installation kit Black Plastictwo pieces for left and right each,https://www.snappernet.co.nz/product/1492/FIXER-HDD35-BLK001,10.02,14,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/FIXER-HDD35-BLK001(On-line-shop)-500x500_636384839138077414.jpg,0,12,0
C22C2CEAA,SOPHOS,Support,C22C2CEAA,Switch Support and Services for CS210-24FP - 24 Mth,https://www.snappernet.co.nz/product/54909/C22C2CEAA,528.46,755,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/sophos-logo_5ghtlyvi.wmo.jpg,0,,0
AF60,Ubiquiti,Wireless,AF60,airFiber 60 GHz and 5 GHz Radio System 1Gbps Throughput Plus,https://www.snappernet.co.nz/product/28222/AF60,560.89,801,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/af60_fsaco3e5.klh.jpg,2,12,0
C52IG-5HAXD2HAXD-TC,MikroTik,Wireless,C52IG-5HAXD2HAXD-TC,hAP ax2 Dual Band Wi-Fi 6 Access Point and Gigabit Router,https://www.snappernet.co.nz/product/54953/C52IG-5HAXD2HAXD-TC,174.22,249,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/c52ig-5haxd2haxd-tc_jw31qmn3.xlk.jpg,0,12,0
TC-GND-20PK,Ubiquiti,Cables/Accessories,TC-GND-20PK,ToughCable RJ45 Ground Connector - TC-GND 20PK,https://www.snappernet.co.nz/product/3143/TC-GND-20PK,13,19,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/tc-gnd-20pk_636113575000039375.jpg,1,12,0
UC-PATCH-0.3M-RJ45,Ubiquiti,Cables/Accessories,UC-PATCH-0.3M-RJ45,UniFi White 300mm patch cable with both end bendable RJ45,https://www.snappernet.co.nz/product/37142/UC-PATCH-0.3M-RJ45,4,6,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/uc-patch-white_dfqwx4lk.jpj.jpeg,0,12,0
UC-PATCH-RJ45-BL,Ubiquiti,Cables/Accessories,UC-PATCH-RJ45-BL,UniFi 10cm RJ45 patch cable with both ends bendable blue,https://www.snappernet.co.nz/product/42404/UC-PATCH-RJ45-BL,4.7,7,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/uc-patch-rj45-bl1_kgeubq53.otw.jpg,0,12,0
RAM-16GDR4K1-SO-2400,QNAP,Spare Parts,RAM-16GDR4K1-SO-2400,16GB DDR4 RAM 2400 MHz SO-DIMM 260 pin K1 version,https://www.snappernet.co.nz/product/15115/RAM-16GDR4K1-SO-2400,621.6,888,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ram-16gdr4k1-so-2400_u2i2w5se.mr5.jpg,1,12,14
NCX-0001-SCM-R,Cradlepoint,UTM/Firewall/VPN,NCX-0001-SCM-R,NetCloud Exchange Secure Connect - Medium Site - Renewal,https://www.snappernet.co.nz/product/55019/NCX-0001-SCM-R,100,143,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cradlepointlogo_aubdpea2.dqt.jpg,0,,0
9555-553-117,Jabra,VoIP (Voice over IP),9555-553-117,Engage 65 Convertible Wireless Headset DECT,https://www.snappernet.co.nz/product/14276/9555-553-117,408.26,583,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/9555-553-1172_636774315264435625.JPG,0,24,0
14201-41,Jabra,Cables/Accessories,14201-41,Electronic Hook Switch Cable for Cisco Unified IP phones 8941 and 8945,https://www.snappernet.co.nz/product/15193/14201-41,57.67,82,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/14201-41_636845184600410157.png,0,24,0
5399-829-309,Jabra,VoIP (Voice over IP),5399-829-309,Evolve 30 II Stereo Wired (3.5mm and USB-A) Headset UC,https://www.snappernet.co.nz/product/16435/5399-829-309,101.02,144,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/5399-829-309_rbkpesdc.wq4.jpg,1,24,0
P560,Yeastar,VoIP (Voice over IP),P560,VoIP PBX for upto 200 users 60 concurrent calls advanced feature set,https://www.snappernet.co.nz/product/32569/P560,1088.89,1556,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/p560left_ct0c4ndb.t02.png,1,36,14
MB86-A001,Yealink,VoIP (Voice over IP),MB86-A001,86 inch Android based Teams MeetingBoard for Small and Medium Rooms,,9043.56,12919,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/8280-meetingboard_gwi2c4zc.qyt.jpg,0,24,5
POE-24-12W-G,Ubiquiti,PoE (Power over Ethernet),POE-24-12W-G,PoE Injector Gigabit Ethernet Passive 24V 12W,https://www.snappernet.co.nz/product/543/POE-24-12W-G,26,37,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/POE-24-12W-G_636053078145376796.jpg,-10,12,0
RB941-2ND,MikroTik,Wireless,RB941-2ND,hAP Lite 802.11b/g/n Access Point Router,https://www.snappernet.co.nz/product/2665/RB941-2ND,55.11,79,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/haplite_zax1fqgw.fok.jpg,8,12,0
EMD5000-02,Opengear,Monitoring/Management,EMD5000-02,Environmental Monitor Device temperature and humidity 1 dry contact - for X2 (Cisco straight),https://www.snappernet.co.nz/product/3300/EMD5000-02,472.5,675,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/EMD5000-02_636117008912068125.jpg,0,48,14
MA3-NCESS-R,Cradlepoint,Software,MA3-NCESS-R,Renewal NetCloud Essentials for Mobile Routers 3-yr,https://www.snappernet.co.nz/product/16740/MA3-NCESS-R,852,1217,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cradlepointlogo_gmv3mfha.tmh.png,0,,0
XY1ZTCHAU,SOPHOS,UTM/Firewall/VPN,XY1ZTCHAU,XGS 107w Security Appliance with 802.11ac WiFi,https://www.snappernet.co.nz/product/42361/XY1ZTCHAU,958.56,1369,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/sophos-xgs-107w-fron_mery5eia.2tu.jpg,0,12,0
2309-820-105,Jabra,VoIP (Voice over IP),2309-820-105,Jabra Biz 2300 QD Duo (Stereo) with QD Cord Connector,https://www.snappernet.co.nz/product/5040/2309-820-105,160.39,229,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/Jabra_Biz2300_duo_angle_transp_01_636212080156977187.png,0,24,0
925-15-508-208,Jabra,VoIP (Voice over IP),925-15-508-208,Pro 925 Bluetooth Wireless Headset Mono (Single Ear),https://www.snappernet.co.nz/product/23011/925-15-508-208,320.78,458,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/925-15-508-208_4vxjlyhv.prg.jpg,1,24,0
KX-TPA68,Panasonic,VoIP (Voice over IP),KX-TPA68,VoIP Cordless Desk Phone DECT 3.5-inch colour LCD . Stock clearance price,https://www.snappernet.co.nz/product/54444/KX-TPA68,36,51,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/kx-tpa68_ehwcit0s.bn4.jpg,3,12,0
9559-410-111,Jabra,VoIP (Voice over IP),9559-410-111,Engage 55 Wireless (DECT) Stereo Headset,,387.91,554,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/9559-410-111_hr4122og.dte.jpg,0,24,0
DV2765AC,DrayTek,Routers,DV2765AC,VDSL/ADSL/UFB Router Firewall VPN 802.11ac WiFi,https://www.snappernet.co.nz/product/36082/DV2765AC,457.392,653,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/vigor2765_zspukjxh.c5k.png,1,24,0
DV2135AC,DrayTek,Routers,DV2135AC,UFB Secure Gateway Router QoS VPN 4xGigE LAN 1xGigE WAN 802.11ac,https://www.snappernet.co.nz/product/37091/DV2135AC,325.252,465,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/2765vac_1rxlne1b.hdx.png,12,24,0
POE-48-24W-G,Ubiquiti,PoE (Power over Ethernet),POE-48-24W-G,PoE Injector Gigabit Ethernet Passive 48V 24W,https://www.snappernet.co.nz/product/546/POE-48-24W-G,29.67,42,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/POE-48-24W-G_636053078149702825.jpg,-5,12,0
QSW-M408S,QNAP,Ethernet Switches,QSW-M408S,12-port 10GbE Managed Switch 4x 10GbE SFP+ 8x 1GbE (RJ45),https://www.snappernet.co.nz/product/37174/QSW-M408S,549.88,786,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/qsw-m408s_qwuytm50.ybo.png,1,24,0
OGEXTWAR6-OM12,Opengear,Warranties,OGEXTWAR6-OM12,Warranty 6th year  extension for Opengear OM1200,https://www.snappernet.co.nz/product/30286/OGEXTWAR6-OM12,211.88,303,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/opengear_2xxocmzm.rig.png,0,,0
AP84EU24ZZNCAA,SOPHOS,Support,AP84EU24ZZNCAA,Access Point Support for AP6 840E - 24 MOS,,308.57,441,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/sophos-logozj04m1g2j_jrwzwnrx.2cg.jpg,0,,0
VCH50,Yealink,Cables/Accessories,VCH50,Video conferencing accessory hub to connect Yealink VC peripherals,,256.45,366,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/vch50_gkle4kw2.ftk.jpg,0,12,0
RAIL-E02,QNAP,Spare Parts,RAIL-E02,Spare Rack Slide Rail Kit for ES NAS Series,https://www.snappernet.co.nz/product/15086/RAIL-E02,280.71,401,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/Rail-E02-500x500_636836005227354453.jpg,0,12,14
REXP-1210U-RP,QNAP,Data Storage & NAS,REXP-1210U-RP,12-Bay Rackmountable Expansion Enclosure,https://www.snappernet.co.nz/product/14134/REXP-1210U-RP,2970.45,4244,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/3021514965199REXP-1210U-RPHot-swappable_636728810018172497.png,0,36,14
TS-253E-8G,QNAP,Data Storage & NAS,TS-253E-8G,2-Bay NAS Intel Quad Core CPU 8GB RAM Dual 2.5GbE LAN,https://www.snappernet.co.nz/product/56265/TS-253E-8G,868.27,1240,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ts-253e-8g_qaehyqyl.xpd.jpg,0,24,0
GWN7706,Grandstream,Ethernet Switches,GWN7706,48-Port Gigabit Unmanaged Ethernet Switch with 2 SFP,,301.6,431,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/gwn7706_5mfhw0jm.rrh.jpg,1,36,0
KVR26S19S8/8,Generic,Spare Parts,KVR26S19S8/8,Kingston 8GB RAM 2666MHz DDR4 Non-ECC CL19 SODIMM 1Rx8,https://www.snappernet.co.nz/product/53246/KVR26S19S8/8,50,71,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/kvr26s19s8_5h14j3jm.u1t.jpg,0,,0
LTU-LR,Ubiquiti,Wireless,LTU-LR,5GHz LTU Client Radio with High Gain Antenna,https://www.snappernet.co.nz/product/30460/LTU-LR,239.11,342,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ltu-lr_oh1rysza.yx0.jpg,0,12,0
RBK353-100AUS,NETGEAR,Wireless,RBK353-100AUS,Orbi Dual-Band WiFi 6 Mesh System 1.8Gbps Router + 2 Satellites,https://www.snappernet.co.nz/product/46514/RBK353-100AUS,402.58,575,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/rbk353_hqadlaes.3lg.png,1,12,0
U6-ENTERPRISE-IW,Ubiquiti,Wireless,U6-ENTERPRISE-IW,UniFi 6 Enterprise In-Wall 4x4 Wi-Fi 6E Access Point,,585.49,836,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/u6-enterprise-iw_2u1agvxe.v15.jpg,1,12,0
170614-000,Cradlepoint,Cables/Accessories,170614-000,Steel backplane 12x10in for ARC and COR NEMA enclosure,https://www.snappernet.co.nz/product/3062/170614-000,45,64,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/din_rail_bracket_636553169605454609.png,0,12,0
14401-38,Jabra,Cables/Accessories,14401-38,Evolve2 Buds Replacement Earbuds - MS,,237.24,339,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/14401-39_bf0dmiyw.fx2.jpg,0,24,0
265-09,Jabra,Cables/Accessories,265-09,Link 265 USB/QD Training Cable,,138.88,198,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/link-265_j2jvnur1.bgs.jpg,1,12,0
AM-5G-20-90,Ubiquiti,Antenna,AM-5G-20-90,AirMax 5G20-90 Sector 5GHz 20dBi 90 degree Dual Polarization Antenna,https://www.snappernet.co.nz/product/3378/AM-5G-20-90,226,323,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/AM-5G-20-90_636085686740780781.jpg,2,12,0
P23GW,FlyingVoice,VoIP (Voice over IP),P23GW,Multi-Functional IP Phone Gigabit Ethernet PoE Dual-band WiFi,,94,134,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/63fc5c67aca70_saieicnv.qm1.jpg,6,12,0
CRS310-1G-5S-4S+IN,MikroTik,Routers,CRS310-1G-5S-4S+IN,Multi-Gigabit Router Switch 5 x 1G SFP 4 x 10G SFP+  1 x GigE Ports,https://www.snappernet.co.nz/product/54925/CRS310-1G-5S-4S+IN,341.33,488,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/crs310-1g-5s-4s_b4fgdfvg.zq1.jpg,1,12,0
